race_cat,race,age_bin,age_cat,date,date_start,age,pop,all_covid,all_pop,covid_prop,pop_prop,week_from_start,lm_mean,lm_se,lm_lower,lm_upper
White,white,all_ages,All,2021-02-23,2021-02-17,999,14013259,1465,39331610,0.315358361774744,0.35628490672006563,51,0.3067418952471699,0.005648666601508541,0.29567050870821315,0.3178132817861266
White,white,all_ages,All,2021-03-02,2021-02-24,999,14009304,1015,39330531,0.25911330049261083,0.3561941230846845,52,0.30428990089885,0.006255865553333722,0.2920284044143159,0.3165513973833841
White,white,all_ages,All,2021-03-09,2021-03-03,999,14005352,698,39329456,0.30659025787965616,0.35610337452925866,53,0.30206744335664393,0.006890825609035276,0.2885614251629348,0.31557346155035304
White,white,all_ages,All,2021-03-16,2021-03-10,999,14001401,511,39328378,0.34637964774951074,0.3560126735966584,54,0.3001627955780992,0.007535641758493794,0.28539293773145136,0.3149326534247471
White,white,all_ages,All,2021-03-23,2021-03-17,999,13997446,455,39327301,0.26373626373626374,0.3559218569308888,55,0.2986700218006533,0.008175465765633865,0.2826461089000109,0.31469393470129564
White,white,all_ages,All,2021-03-30,2021-03-24,999,13993495,323,39326224,0.3157894736842105,0.35583113700415275,56,0.29768897754164136,0.008798362648938378,0.28044418674972216,0.31493376833356057
White,white,all_ages,All,2021-04-06,2021-03-31,999,13989541,264,39325149,0.4015151515151515,0.3557403177289932,57,0.2973253095982895,0.009395440397472843,0.2789102464192427,0.3157403727773363
White,white,all_ages,All,2021-04-13,2021-04-07,999,13985590,252,39324070,0.3412698412698413,0.35564960595380896,58,0.2976904560477154,0.009961317997927325,0.2781662727717778,0.31721463932365296
White,white,all_ages,All,2021-04-20,2021-04-14,999,13981635,220,39322994,0.41818181818181815,0.35555876035278494,59,0.2989016462469327,0.010494965021243413,0.2783315148052956,0.3194717776885698
White,white,all_ages,All,2021-04-27,2021-04-21,999,13977684,209,39321916,0.3588516746411483,0.3554680295843163,60,0.3010819008328456,0.011000935681091851,0.27952006689790554,0.32264373476778563
White,white,all_ages,All,2021-05-04,2021-04-28,999,13973732,177,39320841,0.3728813559322034,0.3553772412955257,61,0.3043600317222537,0.011490991301666358,0.28183768877098764,0.3268823746735197
White,white,all_ages,All,2021-05-11,2021-05-05,999,13969782,168,39319763,0.38095238095238093,0.3552865260149203,62,0.308870642111847,0.011986021439284072,0.2853780400908502,0.3323632441328438
White,white,all_ages,All,2021-05-18,2021-05-12,999,13965825,139,39318685,0.4028776978417266,0.3551956277276313,63,0.314754126478213,0.012517999490546612,0.29021884747674165,0.33928940547968434
White,white,all_ages,All,2021-05-25,2021-05-19,999,13961873,160,39317609,0.33125,0.3551048335619798,64,0.3221566705778258,0.01313143305583944,0.2964190617883805,0.34789427936727113
White,white,all_ages,All,2021-06-01,2021-05-26,999,13957920,104,39316531,0.36538461538461536,0.3550140270513693,65,0.3312302514470593,0.013883476466757265,0.3040186375722151,0.35844186532190353
White,white,all_ages,All,2021-06-08,2021-06-02,999,13953968,111,39315453,0.3783783783783784,0.35492324099635836,66,0.3421326374021758,0.01484181935757643,0.313042671461326,0.3712226033430256
White,white,all_ages,All,2021-06-15,2021-06-09,999,13950014,99,39314378,0.41414141414141414,0.35483237201412676,67,0.355027388039332,0.016080011132715677,0.32351056621920926,0.3865442098594547
White,white,all_ages,All,2021-06-22,2021-06-16,999,13946062,93,39313300,0.4838709677419355,0.35474157600608447,68,0.37008385423457835,0.017671088193533774,0.33544852137525216,0.40471918709390453
White,white,all_ages,All,2021-06-29,2021-06-23,999,13942113,88,39312222,0.375,0.3546508513306625,69,0.38747717814386196,0.019681541709090932,0.34890135639404374,0.4260529998936802
White,white,all_ages,All,2021-07-06,2021-06-30,999,13938158,94,39311146,0.3829787234042553,0.3545599510123668,70,0.4073882932030113,0.022167708808819717,0.36393958393772463,0.45083700246829794
White,white,all_ages,All,2021-07-13,2021-07-07,999,13934206,112,39310069,0.35714285714285715,0.35446913105138533,71,0.4300039241277629,0.025175367794930986,0.3806602032496982,0.4793476450058276
White,white,all_ages,All,2021-07-20,2021-07-14,999,13930252,153,39308990,0.40522875816993464,0.3543782732652251,72,0.4555165869137374,0.028741755192513218,0.3991827467364115,0.5118504270910633
White,white,all_ages,All,2021-07-27,2021-07-21,999,13926301,226,39307913,0.40707964601769914,0.3542874687852291,73,0.4841245888364476,0.03289854683352274,0.41964343704274304,0.5486057406301521
White,white,under40,Under 40,2020-03-10,2020-03-04,0,6053816,1,21249999,0,0.28488547222990457,1,0.055767566631396495,0.0709775328620042,-0.08334839777813173,0.1948835310409247
White,white,under40,Under 40,2020-03-17,2020-03-11,0,6051392,0,21246519,0,0.2848180447818299,2,0.06283941371329753,0.06133620279620155,-0.0573795437672575,0.18305837119385254
White,white,under40,Under 40,2020-03-24,2020-03-18,0,6048967,5,21243038,0.2,0.28475056157221956,3,0.068858954865074,0.05285027769330243,-0.03472758941379876,0.17244549914394675
White,white,under40,Under 40,2020-03-31,2020-03-25,0,6046543,10,21239556,0.1,0.28468311672805213,4,0.07390444492187562,0.04547258816922436,-0.015221827889804126,0.16303071773355537
White,white,under40,Under 40,2020-04-07,2020-04-01,0,6044119,5,21236076,0.2,0.28461562296160553,5,0.07805184776910852,0.03915926664638117,0.001299685142201426,0.1548040103960156
White,white,under40,Under 40,2020-04-14,2020-04-08,0,6041694,7,21232594,0.14285714285714285,0.2845480867763967,6,0.08137483634243532,0.03386684295042827,0.01499582415959591,0.14775384852527473
White,white,under40,Under 40,2020-04-21,2020-04-15,0,6039271,18,21229113,0,0.2844806092463684,7,0.08394479262777506,0.02954666637412951,0.02603332653448122,0.14185625872106888
White,white,under40,Under 40,2020-04-28,2020-04-22,0,6036847,9,21225630,0.1111111111111111,0.2844130892699062,8,0.08583080766130324,0.026136428461205542,0.034603407877340384,0.1370582074452661
White,white,under40,Under 40,2020-05-05,2020-04-29,0,6034421,9,21222151,0,0.2843453992952929,9,0.08709968152945188,0.023550721573773737,0.04094026724485536,0.1332590958140484
White,white,under40,Under 40,2020-05-12,2020-05-06,0,6031997,9,21218669,0,0.2842778215730685,10,0.08781592336890938,0.021675602658758376,0.045331742157742966,0.1303001045800758
White,white,under40,Under 40,2020-05-19,2020-05-13,0,6029573,10,21215188,0.1,0.28421020827154586,11,0.08804175136662065,0.020372792604269913,0.048111077862251626,0.12797242487098967
White,white,under40,Under 40,2020-05-26,2020-05-20,0,6027150,6,21211707,0,0.28414261992210244,12,0.08783709275978703,0.019494324203140838,0.04962821732163099,0.12604596819794306
White,white,under40,Under 40,2020-06-02,2020-05-27,0,6024725,13,21208226,0.15384615384615385,0.2840749150824779,13,0.08725958383586635,0.018901297357652884,0.0502130410148667,0.124306126656866
White,white,under40,Under 40,2020-06-09,2020-06-03,0,6022301,16,21204744,0.125,0.2840072485666415,14,0.08636456993257287,0.01847831864089365,0.05014706539642131,0.12258207446872443
White,white,under40,Under 40,2020-06-16,2020-06-10,0,6019877,10,21201265,0,0.28393951964658715,15,0.08520510543787733,0.018139613630269807,0.049651462722548514,0.12075874815320616
White,white,under40,Under 40,2020-06-23,2020-06-17,0,6017451,15,21197781,0.06666666666666667,0.2838717411034674,16,0.08383195379000691,0.017828085331028056,0.04888890654119192,0.1187750010388219
White,white,under40,Under 40,2020-06-30,2020-06-24,0,6015028,16,21194302,0.0625,0.2838040148715443,17,0.08229358747744528,0.01751065258529365,0.04797270841026973,0.11661446654462082
White,white,under40,Under 40,2020-07-07,2020-07-01,0,6013028,22,21191413,0.045454545454545456,0.28374832768348196,18,0.08063618803893255,0.017172590562235315,0.04697791053695133,0.11429446554091377
White,white,under40,Under 40,2020-07-14,2020-07-08,0,6010697,22,21188044,0.13636363636363635,0.28368343014579356,19,0.07890364606346523,0.01681228366423945,0.045951570081555905,0.11185572204537456
White,white,under40,Under 40,2020-07-21,2020-07-15,0,6008365,41,21184674,0.0975609756097561,0.28361847815076124,20,0.07713756119029642,0.01643683712954548,0.04492136041638728,0.10935376196420557
White,white,under40,Under 40,2020-07-28,2020-07-22,0,6006033,33,21181302,0.030303030303030304,0.2835535322616145,21,0.07537724210893557,0.016058519081670414,0.043902544708861554,0.10685193950900958
White,white,under40,Under 40,2020-08-04,2020-07-29,0,6003701,29,21177931,0.034482758620689655,0.28348855230475534,22,0.07365970655914866,0.015691855325984265,0.042903670120219506,0.10441574299807782
White,white,under40,Under 40,2020-08-11,2020-08-05,0,6001370,28,21174562,0.14285714285714285,0.2834235721145023,23,0.072019681330958,0.01535121475328863,0.04193130041451229,0.10210806224740371
White,white,under40,Under 40,2020-08-18,2020-08-12,0,5999035,17,21171191,0,0.28335840907580495,24,0.07048960226464263,0.015048807412168777,0.04099393973679182,0.09998526479249342
White,white,under40,Under 40,2020-08-25,2020-08-19,0,5996706,24,21167820,0.16666666666666666,0.2832935087316502,25,0.06909961425073764,0.014793113887219813,0.04010511103178681,0.09809411746968848
White,white,under40,Under 40,2020-09-01,2020-08-26,0,5994373,10,21164451,0.1,0.2832283719525727,26,0.06787757123003502,0.014587832143378138,0.039285420229013865,0.09646972223105617
White,white,under40,Under 40,2020-09-08,2020-09-02,0,5992040,17,21161080,0.11764705882352941,0.28316324119562897,27,0.0668490361935829,0.014431435286206756,0.03856342303261766,0.09513464935454814
White,white,under40,Under 40,2020-09-15,2020-09-09,0,5989709,15,21157711,0,0.28309815745190964,28,0.06603728118268598,0.014317372280346647,0.03797523151320655,0.0940993308521654
White,white,under40,Under 40,2020-09-22,2020-09-16,0,5987376,11,21154340,0,0.283032985193582,29,0.06546328728890544,0.014234838950141278,0.03756300294662853,0.09336357163118233
White,white,under40,Under 40,2020-09-29,2020-09-23,0,5985044,9,21150968,0.1111111111111111,0.28296785281884024,30,0.06514574465405897,0.014169948435273907,0.03737264572092211,0.09291884358719582
White,white,under40,Under 40,2020-10-06,2020-09-30,0,5982711,12,21147599,0.16666666666666666,0.2829026122539963,31,0.06510105247022055,0.014107083759016554,0.037451168302548105,0.092750936637893
White,white,under40,Under 40,2020-10-13,2020-10-07,0,5980380,5,21144229,0,0.28283745886407113,32,0.06534331897972066,0.014030234305107414,0.03784405974171014,0.09284257821773119
White,white,under40,Under 40,2020-10-20,2020-10-14,0,5978049,5,21140857,0,0.28277231145359905,33,0.06588436147514642,0.013924183654680306,0.03859296151197303,0.09317576143831982
White,white,under40,Under 40,2020-10-27,2020-10-21,0,5975715,8,21137488,0,0.2827069612056078,34,0.06673370629934133,0.013775495328409729,0.03973373545565827,0.0937336771430244
White,white,under40,Under 40,2020-11-03,2020-10-28,0,5973383,13,21134117,0,0.2826417115037264,35,0.06789858884540512,0.013573309519720944,0.04129490218675207,0.09450227550405817
White,white,under40,Under 40,2020-11-10,2020-11-04,0,5971053,6,21130746,0.16666666666666666,0.28257653563201224,36,0.06938395355669436,0.01331000774789654,0.04329633837081714,0.09547156874257157
White,white,under40,Under 40,2020-11-17,2020-11-11,0,5968720,13,21127376,0.07692307692307693,0.28251118359421445,37,0.07119245392682172,0.01298182600083688,0.045748074965181434,0.096636832888462
White,white,under40,Under 40,2020-11-24,2020-11-18,0,5966387,13,21124007,0.07692307692307693,0.28244579733381076,38,0.0733244524996565,0.012589507706701555,0.048649017394521446,0.09799988760479154
White,white,under40,Under 40,2020-12-01,2020-11-25,0,5964056,25,21120636,0.08,0.28238051164747124,39,0.07577802086932467,0.012139090717347954,0.05198540306332268,0.09957063867532666
White,white,under40,Under 40,2020-12-08,2020-12-02,0,5961724,37,21117266,0.10810810810810811,0.28231514439416544,40,0.07854893968020821,0.011642913397662272,0.05572882942079015,0.10136904993962625
White,white,under40,Under 40,2020-12-15,2020-12-09,0,5959392,54,21113895,0.09259259259259259,0.28224976964221904,41,0.08163069862694589,0.011120881504850438,0.059833770877439026,0.10342762637645275
White,white,under40,Under 40,2020-12-22,2020-12-16,0,5957058,78,21110525,0.07692307692307693,0.2821842659052771,42,0.08501449645443249,0.010601903409276754,0.06423476577225004,0.10579422713661493
White,white,under40,Under 40,2020-12-29,2020-12-23,0,5954727,82,21107154,0.13414634146341464,0.2821188967494149,43,0.08868924095782033,0.010125072792345603,0.06884409828482295,0.1085343836308177
White,white,under40,Under 40,2021-01-05,2020-12-30,0,5952395,133,21103784,0.09022556390977443,0.28205344596021265,44,0.09264154898251692,0.009739550878332776,0.07355202926098468,0.11173106870404916
White,white,under40,Under 40,2021-01-12,2021-01-06,0,5950064,121,21100412,0.08264462809917356,0.2819880483850268,45,0.09685574642418698,0.009501327321791745,0.07823314487347516,0.11547834797489881
White,white,under40,Under 40,2021-01-19,2021-01-13,0,5947730,89,21097042,0.06741573033707865,0.28192246097817886,46,0.10131386822875088,0.009465067080702565,0.08276233675057384,0.11986539970692792
White,white,under40,Under 40,2021-01-26,2021-01-20,0,5945399,80,21093673,0.075,0.28185698147496646,47,0.10599565839238695,0.009671735989365859,0.08703905585322987,0.12495226093154403
White,white,under40,Under 40,2021-02-02,2021-01-27,0,5943068,73,21090304,0.0547945205479452,0.281791481052146,48,0.11087856996152878,0.010137316221591992,0.09100943016720847,0.1307477097558491
White,white,under40,Under 40,2021-02-09,2021-02-03,0,5940735,54,21086932,0.2037037037037037,0.28172590493486677,49,0.11593776503286646,0.01084953109865532,0.09467268407950202,0.1372028459862309
White,white,under40,Under 40,2021-02-16,2021-02-10,0,5938403,38,21083560,0.07894736842105263,0.2816603552720698,50,0.12114611475334658,0.011774075311484914,0.09806892714283615,0.144223302363857
White,white,under40,Under 40,2021-02-23,2021-02-17,0,5936071,28,21080190,0.14285714285714285,0.28159475792201116,51,0.12647419932017323,0.01286506423522472,0.10125867341913278,0.15168972522121368
White,white,under40,Under 40,2021-03-02,2021-02-24,0,5933738,23,21076821,0.2608695652173913,0.28152907879229033,52,0.1318903079808056,0.014073764708121652,0.10430572915288715,0.15947488680872401
White,white,under40,Under 40,2021-03-09,2021-03-03,0,5931406,18,21073451,0.16666666666666666,0.281463439471779,53,0.1373604390329597,0.015353461528363846,0.10726765443736655,0.16745322362855283
White,white,under40,Under 40,2021-03-16,2021-03-10,0,5929075,14,21070079,0.14285714285714285,0.28139785332556183,54,0.14284829982460867,0.016661266024502106,0.11019221841658455,0.1755043812326328
White,white,under40,Under 40,2021-03-23,2021-03-17,0,5926742,11,21066709,0.09090909090909091,0.28133212453829404,55,0.14831530675398075,0.01795835256060175,0.11311693573520132,0.18351367777276018
White,white,under40,Under 40,2021-03-30,2021-03-24,0,5924410,11,21063339,0.18181818181818182,0.2812664221945058,56,0.15372058526956245,0.01920969743700303,0.11606957829303652,0.19137159224608838
White,white,under40,Under 40,2021-04-06,2021-03-31,0,5922077,6,21059970,0,0.28120063798761347,57,0.1590209698700955,0.020383893102540813,0.11906853938911552,0.1989734003510755
White,white,under40,Under 40,2021-04-13,2021-04-07,0,5919748,7,21056599,0.2857142857142857,0.2811350493971035,58,0.16417100410457808,0.021453313046831114,0.1221225105327891,0.20621949767636705
White,white,under40,Under 40,2021-04-20,2021-04-14,0,5917413,8,21053228,0.25,0.2810691548108442,59,0.16912294057226518,0.02239478663488249,0.1252291587678955,0.21301672237663485
White,white,under40,Under 40,2021-04-27,2021-04-21,0,5915082,10,21049857,0.1,0.2810034291444355,60,0.1738267409226688,0.023190936735792932,0.12837250492051466,0.21928097692482296
White,white,under40,Under 40,2021-05-04,2021-04-28,0,5912751,10,21046489,0,0.2809376423782608,61,0.17823007585555573,0.023832387944170932,0.13151859548498068,0.22494155622613077
White,white,under40,Under 40,2021-05-11,2021-05-05,0,5910419,9,21043116,0.1111111111111111,0.2808718537691851,62,0.18227832512095166,0.024321139905596364,0.13460889090598277,0.22994775933592054
White,white,under40,Under 40,2021-05-18,2021-05-12,0,5908084,4,21039747,0.5,0.28080584809313536,63,0.18591457751913598,0.02467548040789324,0.13755063591966524,0.23427851911860673
White,white,under40,Under 40,2021-05-25,2021-05-19,0,5905753,4,21036377,0.25,0.28074002476757287,64,0.18907963090064617,0.024936792085358955,0.1402035184133426,0.23795574338794973
White,white,under40,Under 40,2021-06-01,2021-05-26,0,5903422,5,21033005,0,0.2806742070379387,65,0.19171199216627666,0.025178255935917722,0.14236261053187793,0.24106137380067538
